date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202138,BL,16 - 64,5524,altersklasse_covid19,age_group_vacc_strategy,181122,233570,3.05,128.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.803,80.30000000000001
202139,BL,16 - 64,4039,altersklasse_covid19,age_group_vacc_strategy,181122,237609,2.23,131.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.778,77.8
202140,BL,16 - 64,3126,altersklasse_covid19,age_group_vacc_strategy,181122,240735,1.73,132.91,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.807,80.7
202141,BL,16 - 64,3567,altersklasse_covid19,age_group_vacc_strategy,181122,244302,1.97,134.88,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.808,80.80000000000001
202142,BL,16 - 64,4247,altersklasse_covid19,age_group_vacc_strategy,181122,248549,2.34,137.23,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.82,82
202143,BL,16 - 64,2615,altersklasse_covid19,age_group_vacc_strategy,181122,251164,1.44,138.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.791,79.10000000000001
202144,BL,16 - 64,1880,altersklasse_covid19,age_group_vacc_strategy,181122,253044,1.04,139.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.751,75.1
202145,BL,16 - 64,1496,altersklasse_covid19,age_group_vacc_strategy,181122,254540,0.83,140.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.489,48.9
202146,BL,16 - 64,1323,altersklasse_covid19,age_group_vacc_strategy,181122,255863,0.73,141.27,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.229,22.900000000000002
202147,BL,16 - 64,2043,altersklasse_covid19,age_group_vacc_strategy,181122,257906,1.13,142.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.255,25.5
202052,BL,65+,0,altersklasse_covid19,age_group_vacc_strategy,65116,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,BL,65+,227,altersklasse_covid19,age_group_vacc_strategy,65116,227,0.35,0.35,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.887,88.7
202101,BL,65+,1594,altersklasse_covid19,age_group_vacc_strategy,65116,1821,2.45,2.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.98,98
202102,BL,65+,2917,altersklasse_covid19,age_group_vacc_strategy,65116,4738,4.48,7.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.97,97
202103,BL,65+,3208,altersklasse_covid19,age_group_vacc_strategy,65116,7946,4.93,12.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.921,92.10000000000001
202104,BL,65+,2877,altersklasse_covid19,age_group_vacc_strategy,65116,10823,4.42,16.62,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.94,94
202105,BL,65+,3490,altersklasse_covid19,age_group_vacc_strategy,65116,14313,5.36,21.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.899,89.9
202106,BL,65+,3739,altersklasse_covid19,age_group_vacc_strategy,65116,18052,5.74,27.72,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.833,83.3
202107,BL,65+,3745,altersklasse_covid19,age_group_vacc_strategy,65116,21797,5.75,33.47,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.743,74.3
202108,BL,65+,3361,altersklasse_covid19,age_group_vacc_strategy,65116,25158,5.16,38.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.713,71.3
202109,BL,65+,3244,altersklasse_covid19,age_group_vacc_strategy,65116,28402,4.98,43.62,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.747,74.7
202110,BL,65+,3102,altersklasse_covid19,age_group_vacc_strategy,65116,31504,4.76,48.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.764,76.4
202111,BL,65+,5389,altersklasse_covid19,age_group_vacc_strategy,65116,36893,8.28,56.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.726,72.6
202112,BL,65+,6179,altersklasse_covid19,age_group_vacc_strategy,65116,43072,9.49,66.15,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.667,66.7
202113,BL,65+,5028,altersklasse_covid19,age_group_vacc_strategy,65116,48100,7.72,73.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.805,80.5
202114,BL,65+,5274,altersklasse_covid19,age_group_vacc_strategy,65116,53374,8.1,81.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.772,77.2
202115,BL,65+,11600,altersklasse_covid19,age_group_vacc_strategy,65116,64974,17.81,99.78,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.726,72.6
202116,BL,65+,9327,altersklasse_covid19,age_group_vacc_strategy,65116,74301,14.32,114.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.482,48.199999999999996
202117,BL,65+,4858,altersklasse_covid19,age_group_vacc_strategy,65116,79159,7.46,121.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.397,39.7
202118,BL,65+,4667,altersklasse_covid19,age_group_vacc_strategy,65116,83826,7.17,128.73,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.443,44.3
202119,BL,65+,9842,altersklasse_covid19,age_group_vacc_strategy,65116,93668,15.11,143.85,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.576,57.599999999999994
202120,BL,65+,6873,altersklasse_covid19,age_group_vacc_strategy,65116,100541,10.56,154.4,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.277,27.700000000000003
202121,BL,65+,2627,altersklasse_covid19,age_group_vacc_strategy,65116,103168,4.03,158.44,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.149,14.899999999999999
202122,BL,65+,1732,altersklasse_covid19,age_group_vacc_strategy,65116,104900,2.66,161.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.107,10.7
202123,BL,65+,1379,altersklasse_covid19,age_group_vacc_strategy,65116,106279,2.12,163.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.097,9.700000000000001
202124,BL,65+,1436,altersklasse_covid19,age_group_vacc_strategy,65116,107715,2.21,165.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.065,6.5
202125,BL,65+,661,altersklasse_covid19,age_group_vacc_strategy,65116,108376,1.02,166.44,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.032,3.2
202126,BL,65+,572,altersklasse_covid19,age_group_vacc_strategy,65116,108948,0.88,167.31,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.045,4.5
202127,BL,65+,481,altersklasse_covid19,age_group_vacc_strategy,65116,109429,0.74,168.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.045,4.5
202128,BL,65+,346,altersklasse_covid19,age_group_vacc_strategy,65116,109775,0.53,168.58,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.031,3.1
202129,BL,65+,373,altersklasse_covid19,age_group_vacc_strategy,65116,110148,0.57,169.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.028,2.8000000000000003
202130,BL,65+,409,altersklasse_covid19,age_group_vacc_strategy,65116,110557,0.63,169.78,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.061,6.1
202131,BL,65+,312,altersklasse_covid19,age_group_vacc_strategy,65116,110869,0.48,170.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.065,6.5
202132,BL,65+,396,altersklasse_covid19,age_group_vacc_strategy,65116,111265,0.61,170.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.07,7.000000000000001
202133,BL,65+,388,altersklasse_covid19,age_group_vacc_strategy,65116,111653,0.6,171.47,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.101,10.100000000000001
202134,BL,65+,491,altersklasse_covid19,age_group_vacc_strategy,65116,112144,0.75,172.22,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.092,9.2
202135,BL,65+,435,altersklasse_covid19,age_group_vacc_strategy,65116,112579,0.67,172.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.089,8.9
202136,BL,65+,388,altersklasse_covid19,age_group_vacc_strategy,65116,112967,0.6,173.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.077,7.7
202137,BL,65+,650,altersklasse_covid19,age_group_vacc_strategy,65116,113617,1,174.48,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.106,10.6
202138,BL,65+,658,altersklasse_covid19,age_group_vacc_strategy,65116,114275,1.01,175.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.096,9.6
202139,BL,65+,603,altersklasse_covid19,age_group_vacc_strategy,65116,114878,0.93,176.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.116,11.600000000000001
202140,BL,65+,369,altersklasse_covid19,age_group_vacc_strategy,65116,115247,0.57,176.99,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.095,9.5
202141,BL,65+,546,altersklasse_covid19,age_group_vacc_strategy,65116,115793,0.84,177.83,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.124,12.4
202142,BL,65+,538,altersklasse_covid19,age_group_vacc_strategy,65116,116331,0.83,178.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.104,10.4
202143,BL,65+,482,altersklasse_covid19,age_group_vacc_strategy,65116,116813,0.74,179.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.146,14.6
202144,BL,65+,371,altersklasse_covid19,age_group_vacc_strategy,65116,117184,0.57,179.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.148,14.799999999999999
202145,BL,65+,1371,altersklasse_covid19,age_group_vacc_strategy,65116,118555,2.11,182.07,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.448,44.800000000000004
202146,BL,65+,4220,altersklasse_covid19,age_group_vacc_strategy,65116,122775,6.48,188.55,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.73,73
202147,BL,65+,5765,altersklasse_covid19,age_group_vacc_strategy,65116,128540,8.85,197.4,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.718,71.8
202052,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202101,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202102,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202103,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202104,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202105,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202106,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202107,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202108,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202109,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202110,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202111,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202112,BS,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,6257,1,0.02,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202113,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202114,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202115,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202116,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202117,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202118,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202119,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202120,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202121,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202122,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202123,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202124,BS,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,6257,1,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202125,BS,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,6257,2,0.02,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202126,BS,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,6257,3,0.02,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202127,BS,12 - 15,301,altersklasse_covid19,age_group_vacc_strategy,6257,304,4.81,4.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.049,4.9
202128,BS,12 - 15,14,altersklasse_covid19,age_group_vacc_strategy,6257,318,0.22,5.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202129,BS,12 - 15,222,altersklasse_covid19,age_group_vacc_strategy,6257,540,3.55,8.63,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.025,2.5
202130,BS,12 - 15,169,altersklasse_covid19,age_group_vacc_strategy,6257,709,2.7,11.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.035,3.5000000000000004
202131,BS,12 - 15,379,altersklasse_covid19,age_group_vacc_strategy,6257,1088,6.06,17.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.071,7.1
202132,BS,12 - 15,250,altersklasse_covid19,age_group_vacc_strategy,6257,1338,4,21.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.086,8.6
202133,BS,12 - 15,433,altersklasse_covid19,age_group_vacc_strategy,6257,1771,6.92,28.3,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.116,11.600000000000001
202134,BS,12 - 15,377,altersklasse_covid19,age_group_vacc_strategy,6257,2148,6.03,34.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.091,9.1
202135,BS,12 - 15,509,altersklasse_covid19,age_group_vacc_strategy,6257,2657,8.13,42.46,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.11,11
202136,BS,12 - 15,413,altersklasse_covid19,age_group_vacc_strategy,6257,3070,6.6,49.07,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.097,9.700000000000001
202137,BS,12 - 15,430,altersklasse_covid19,age_group_vacc_strategy,6257,3500,6.87,55.94,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.07,7.000000000000001
202138,BS,12 - 15,350,altersklasse_covid19,age_group_vacc_strategy,6257,3850,5.59,61.53,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.074,7.3999999999999995
202139,BS,12 - 15,453,altersklasse_covid19,age_group_vacc_strategy,6257,4303,7.24,68.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.098,9.8
202140,BS,12 - 15,271,altersklasse_covid19,age_group_vacc_strategy,6257,4574,4.33,73.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.064,6.4
202141,BS,12 - 15,279,altersklasse_covid19,age_group_vacc_strategy,6257,4853,4.46,77.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.059,5.8999999999999995
202142,BS,12 - 15,168,altersklasse_covid19,age_group_vacc_strategy,6257,5021,2.68,80.25,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.049,4.9
202143,BS,12 - 15,181,altersklasse_covid19,age_group_vacc_strategy,6257,5202,2.89,83.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.066,6.6000000000000005
202144,BS,12 - 15,125,altersklasse_covid19,age_group_vacc_strategy,6257,5327,2,85.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.058,5.800000000000001
202145,BS,12 - 15,172,altersklasse_covid19,age_group_vacc_strategy,6257,5499,2.75,87.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.055,5.5
202146,BS,12 - 15,79,altersklasse_covid19,age_group_vacc_strategy,6257,5578,1.26,89.15,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.008,0.8
202147,BS,12 - 15,158,altersklasse_covid19,age_group_vacc_strategy,6257,5736,2.53,91.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.014,1.4000000000000001
202052,BS,16 - 64,0,altersklasse_covid19,age_group_vacc_strategy,129783,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,BS,16 - 64,128,altersklasse_covid19,age_group_vacc_strategy,129783,128,0.1,0.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.058,5.800000000000001
202101,BS,16 - 64,148,altersklasse_covid19,age_group_vacc_strategy,129783,276,0.11,0.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.089,8.9
202102,BS,16 - 64,486,altersklasse_covid19,age_group_vacc_strategy,129783,762,0.37,0.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.146,14.6
202103,BS,16 - 64,641,altersklasse_covid19,age_group_vacc_strategy,129783,1403,0.49,1.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.156,15.6
202104,BS,16 - 64,452,altersklasse_covid19,age_group_vacc_strategy,129783,1855,0.35,1.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.17,17
202105,BS,16 - 64,51,altersklasse_covid19,age_group_vacc_strategy,129783,1906,0.04,1.47,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.063,6.3
202106,BS,16 - 64,530,altersklasse_covid19,age_group_vacc_strategy,129783,2436,0.41,1.88,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.125,12.5
202107,BS,16 - 64,452,altersklasse_covid19,age_group_vacc_strategy,129783,2888,0.35,2.23,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.249,24.9
202108,BS,16 - 64,405,altersklasse_covid19,age_group_vacc_strategy,129783,3293,0.31,2.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.173,17.299999999999997
