sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
female,all,BL,202136,5940,239,5701,189933,4,-0.7000000000000002,5.9,0.511,51.1,148202,4008.04,128158.19,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,-325,-219.3,-5.2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BS,202136,5164,196,4968,161326,3.8,0.3999999999999999,5.2,0.492,49.2,101114,5107.11,159548.63,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,18,17.8,0.3,-1.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FL,202136,772,20,752,37228,2.6,-3.1999999999999997,5.1,0.557,55.7,19687,3921.37,189099.41,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,112,568.9,17,6.700000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FR,202136,3746,345,3401,165497,9.2,-0.20000000000000107,11.4,0.502,50.2,162511,2305.07,101837.41,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,763,469.5,25.6,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GE,202136,9016,463,8553,440765,5.1,-2.3000000000000007,9.2,0.533,53.300000000000004,261023,3454.1,168860.6,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,935,358.2,11.6,1.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GL,202136,1044,143,901,21017,13.7,0.09999999999999964,10,0.533,53.300000000000004,20226,5161.67,103910.81,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,248,1226.14,31.2,0.30000000000000426,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GR,202136,2040,204,1836,152116,10,-1.8000000000000007,5.5,0.53,53,99807,2043.94,152410.15,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,-259,-259.51,-11.3,1.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,JU,202136,668,89,579,36100,13.3,-1.799999999999999,12.7,0.531,53.1,37235,1794.01,96951.79,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,18,48.34,2.8,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,LU,202136,6303,667,5636,172176,10.6,-0.7000000000000011,10.7,0.512,51.2,208765,3019.18,82473.59,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,1363,652.88,27.6,1.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NE,202136,2073,182,1891,102878,8.8,-0.7999999999999989,10.2,0.527,52.7,89710,2310.78,114678.41,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,89,99.21,4.5,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NW,202136,1505,48,1457,21075,3.2,-0.5,7.8,0.529,52.900000000000006,21222,7091.7,99307.32,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,121,570.17,8.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,OW,202136,679,80,599,17725,11.8,2.200000000000001,9.9,0.541,54.1,18840,3604.03,94081.74,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,88,467.09,14.9,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SG,202136,6230,890,5340,234681,14.3,-0.6999999999999993,11.8,0.54,54,256396,2429.84,91530.68,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-36,90,35.11,1.5,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
