nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
all,CH05,202030,3774,136,3638,41302,3.6,2,1.1,1,100,1193069,316.33,3461.83,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-30,-778,-65.21,-17.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202030,3104,52,3052,29510,1.7,-0.19999999999999996,1.2,1,100,825745,375.9,3573.74,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-30,-553,-66.97,-15.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202030,1549,16,1533,11946,1,-1.4,1.2,1,100,350986,441.33,3403.55,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-30,69,19.66,4.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202031,11189,589,10600,105198,5.3,1.2999999999999998,1.8,1,100,1669608,670.16,6300.76,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,2296,137.52,25.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202031,6401,140,6261,81148,2.2,0.8000000000000003,1,1,100,1895693,337.66,4280.65,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,460,24.27,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202031,4344,151,4193,54507,3.5,1.1,1.3,1,100,1181776,367.58,4612.3,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,-46,-3.89,-1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202031,7521,205,7316,96553,2.7,0.5,1.2,1,100,1553423,484.16,6215.5,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,-357,-22.98,-4.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202031,3797,106,3691,45099,2.8,-0.8000000000000003,1.2,1,100,1193069,318.25,3780.08,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,23,1.92,0.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202031,2854,96,2758,32364,3.4,1.7,1.4,1,100,825745,345.63,3919.37,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,-250,-30.27,-8.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202031,1252,24,1228,13198,1.9,0.8999999999999999,1.3,1,100,350986,356.71,3760.26,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-31,-297,-84.62,-19.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202032,10596,492,10104,115794,4.6,-0.7000000000000002,2.1,1,100,1669608,634.64,6935.4,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,-593,-35.52,-5.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202032,6830,144,6686,87978,2.1,-0.10000000000000009,1.1,1,100,1895693,360.29,4640.94,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,429,22.63,6.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202032,4839,132,4707,59346,2.7,-0.7999999999999998,1.4,1,100,1181776,409.47,5021.76,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,495,41.89,11.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202032,7891,281,7610,104444,3.6,0.8999999999999999,1.4,1,100,1553423,507.97,6723.47,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,370,23.81,4.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202032,4388,122,4266,49487,2.8,0,1.3,1,100,1193069,367.79,4147.87,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,591,49.54,15.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202032,2944,81,2863,35308,2.8,-0.6000000000000001,1.5,1,100,825745,356.53,4275.9,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,90,10.9,3.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202032,1201,15,1186,14399,1.2,-0.7,1.3,1,100,350986,342.18,4102.44,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-32,-51,-14.53,-4.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202033,10004,559,9445,125798,5.6,1,2.4,1,100,1669608,599.18,7534.58,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,-592,-35.46,-5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202033,7329,243,7086,95307,3.3,1.1999999999999997,1.2,1,100,1895693,386.61,5027.55,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,499,26.32,7.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202033,5566,227,5339,64912,4.1,1.3999999999999995,1.6,1,100,1181776,470.99,5492.75,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,727,61.52,15,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202033,9352,385,8967,113796,4.1,0.49999999999999956,1.6,1,100,1553423,602.03,7325.5,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,1461,94.06,18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202033,5107,151,4956,54594,3,0.20000000000000018,1.5,1,100,1193069,428.06,4575.93,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,719,60.27,16.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202033,3237,110,3127,38545,3.4,0.6000000000000001,1.6,1,100,825745,392.01,4667.91,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,293,35.48,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202033,1094,17,1077,15493,1.6,0.40000000000000013,1.3,1,100,350986,311.69,4414.14,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-33,-107,-30.49,-8.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202034,13520,772,12748,139318,5.7,0.10000000000000053,2.7,1,100,1669608,809.77,8344.35,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,3516,210.59,35.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202034,11104,303,10801,106411,2.7,-0.5999999999999996,1.4,1,100,1895693,585.75,5613.3,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,3775,199.14,51.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202034,8243,231,8012,73155,2.8,-1.2999999999999998,1.8,1,100,1181776,697.51,6190.26,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,2677,226.52,48.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202034,12088,467,11621,125884,3.9,-0.19999999999999973,1.9,1,100,1553423,778.15,8103.65,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,2736,176.12,29.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202034,6785,162,6623,61379,2.4,-0.6000000000000001,1.6,1,100,1193069,568.7,5144.63,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,1678,140.64,32.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202034,4039,101,3938,42584,2.5,-0.8999999999999999,1.7,1,100,825745,489.13,5157.04,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,802,97.12,24.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202034,1715,47,1668,17208,2.7,1.1,1.5,1,100,350986,488.62,4902.76,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-34,621,176.93,56.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202035,16679,937,15742,155997,5.6,-0.10000000000000053,3,1,100,1669608,998.98,9343.33,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,3159,189.21,23.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202035,13921,358,13563,120332,2.6,-0.10000000000000009,1.5,1,100,1895693,734.35,6347.65,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,2817,148.6,25.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202035,10371,241,10130,83526,2.3,-0.5,1.8,1,100,1181776,877.58,7067.84,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,2128,180.07,25.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202035,16019,527,15492,141903,3.3,-0.6000000000000001,2,1,100,1553423,1031.21,9134.86,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,3931,253.06,32.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202035,8646,99,8547,70025,1.1,-1.2999999999999998,1.5,1,100,1193069,724.69,5869.32,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,1861,155.99,27.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202035,5344,100,5244,47928,1.9,-0.6000000000000001,1.7,1,100,825745,647.17,5804.21,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,1305,158.04,32.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202035,2402,31,2371,19610,1.3,-1.4000000000000001,1.4,1,100,350986,684.36,5587.12,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-35,687,195.74,40.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202036,20914,1235,19679,176911,5.9,0.3000000000000007,3.3,1,100,1669608,1252.63,10595.96,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,4235,253.65,25.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202036,16829,466,16363,137161,2.8,0.19999999999999973,1.7,1,100,1895693,887.75,7235.4,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,2908,153.4,20.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202036,11680,205,11475,95206,1.8,-0.4999999999999998,1.8,1,100,1181776,988.34,8056.18,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,1309,110.76,12.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202036,19309,541,18768,161212,2.8,-0.5,2.1,1,100,1553423,1243,10377.86,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,3290,211.79,20.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202036,9288,128,9160,79313,1.4,0.2999999999999998,1.5,1,100,1193069,778.5,6647.81,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,642,53.81,7.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202036,6723,95,6628,54651,1.4,-0.5,1.7,1,100,825745,814.17,6618.39,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,1379,167,25.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202036,2389,31,2358,21999,1.3,0,1.4,1,100,350986,680.65,6267.77,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-36,-13,-3.71,-0.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202037,25272,1589,23683,202183,6.3,0.39999999999999947,3.7,1,100,1669608,1513.65,12109.61,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,4358,261.02,20.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202037,16753,549,16204,153914,3.3,0.5,1.9,1,100,1895693,883.74,8119.14,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,-76,-4.01,-0.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202037,10499,209,10290,105705,2,0.19999999999999996,1.8,1,100,1181776,888.41,8944.59,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,-1181,-99.93,-10.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202037,18693,533,18160,179905,2.9,0.10000000000000009,2.2,1,100,1553423,1203.34,11581.2,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,-616,-39.66,-3.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202037,10002,219,9783,89315,2.2,0.8000000000000003,1.6,1,100,1193069,838.34,7486.16,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,714,59.84,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202037,6665,98,6567,61316,1.5,0.10000000000000009,1.7,1,100,825745,807.15,7425.54,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,-58,-7.02,-0.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202037,2640,39,2601,24639,1.5,0.19999999999999996,1.4,1,100,350986,752.17,7019.94,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-37,251,71.52,10.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202038,25696,1568,24128,227879,6.1,-0.20000000000000018,4,1,100,1669608,1539.04,13648.65,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,424,25.39,1.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202038,16519,605,15914,170433,3.7,0.40000000000000036,2,1,100,1895693,871.4,8990.54,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,-234,-12.34,-1.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202038,9421,199,9222,115126,2.1,0.10000000000000009,1.9,1,100,1181776,797.19,9741.78,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,-1078,-91.22,-10.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202038,15356,468,14888,195261,3,0.10000000000000009,2.3,1,100,1553423,988.53,12569.73,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,-3337,-214.81,-17.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202038,8660,230,8430,97975,2.7,0.5,1.7,1,100,1193069,725.86,8212.01,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,-1342,-112.48,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202038,5774,97,5677,67090,1.7,0.19999999999999996,1.7,1,100,825745,699.25,8124.78,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,-891,-107.9,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202038,3178,37,3141,27817,1.2,-0.30000000000000004,1.4,1,100,350986,905.45,7925.39,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-38,538,153.28,20.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202039,19011,1170,17841,246890,6.2,0.10000000000000053,4.1,1,100,1669608,1138.65,14787.3,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-6685,-400.39,-26,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202039,12305,513,11792,182738,4.2,0.5,2.2,1,100,1895693,649.1,9639.64,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-4214,-222.3,-25.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202039,7961,127,7834,123087,1.6,-0.5,1.8,1,100,1181776,673.65,10415.43,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-1460,-123.54,-15.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202039,13709,419,13290,208970,3.1,0.10000000000000009,2.3,1,100,1553423,882.5,13452.23,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-1647,-106.03,-10.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202039,7533,166,7367,105508,2.2,-0.5,1.7,1,100,1193069,631.4,8843.41,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-1127,-94.46,-13,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202039,4996,90,4906,72086,1.8,0.10000000000000009,1.7,1,100,825745,605.03,8729.81,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-778,-94.22,-13.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202039,2484,22,2462,30301,0.9,-0.29999999999999993,1.4,1,100,350986,707.72,8633.11,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-39,-694,-197.73,-21.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202040,18158,1319,16839,265048,7.3,1.0999999999999996,4.4,1,100,1669608,1087.56,15874.86,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,-853,-51.09,-4.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202040,12136,665,11471,194874,5.5,1.2999999999999998,2.4,1,100,1895693,640.19,10279.83,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,-169,-8.91,-1.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202040,6782,189,6593,129869,2.8,1.1999999999999997,1.9,1,100,1181776,573.88,10989.31,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,-1179,-99.77,-14.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202040,15487,817,14670,224457,5.3,2.1999999999999997,2.5,1,100,1553423,996.96,14449.19,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,1778,114.46,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202040,7715,339,7376,113223,4.4,2.2,1.9,1,100,1193069,646.65,9490.06,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,182,15.25,2.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202040,4973,237,4736,77059,4.8,3,1.9,1,100,825745,602.24,9332.06,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,-23,-2.79,-0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202040,2512,53,2459,32813,2.1,1.2000000000000002,1.4,1,100,350986,715.7,9348.81,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-40,28,7.98,1.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202041,24942,3041,21901,289990,12.2,4.8999999999999995,5,1,100,1669608,1493.88,17368.75,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,6784,406.32,37.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202041,16722,1779,14943,211596,10.6,5.1,3,1,100,1895693,882.1,11161.93,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,4586,241.91,37.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202041,8881,573,8308,138750,6.5,3.7,2.2,1,100,1181776,751.5,11740.8,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,2099,177.62,30.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202041,18262,1527,16735,242719,8.4,3.1000000000000005,3,1,100,1553423,1175.6,15624.78,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,2775,178.64,17.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202041,9350,880,8470,122573,9.4,5,2.5,1,100,1193069,783.69,10273.76,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,1635,137.04,21.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202041,7681,901,6780,84740,11.7,6.8999999999999995,2.8,1,100,825745,930.19,10262.25,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,2708,327.95,54.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202041,3514,238,3276,36327,6.8,4.699999999999999,1.9,1,100,350986,1001.18,10349.99,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-41,1002,285.48,39.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202042,33703,6630,27073,323693,19.7,7.5,6.6,1,100,1669608,2018.62,19387.37,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,8761,524.74,35.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202042,24948,4151,20797,236544,16.6,6.000000000000002,4.5,1,100,1895693,1316.04,12477.97,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,8226,433.94,49.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202042,13449,1363,12086,152199,10.1,3.5999999999999996,2.9,1,100,1181776,1138.03,12878.84,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,4568,386.53,51.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202042,24590,2930,21660,267309,11.9,3.5,3.8,1,100,1553423,1582.96,17207.74,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,6328,407.36,34.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202042,13166,1938,11228,135739,14.7,5.299999999999999,3.7,1,100,1193069,1103.54,11377.3,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,3816,319.85,40.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202042,11224,1784,9440,95964,15.9,4.200000000000001,4.3,1,100,825745,1359.26,11621.51,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,3543,429.07,46.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202042,5416,632,4784,41743,11.7,4.8999999999999995,3.2,1,100,350986,1543.08,11893.07,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-42,1902,541.9,54.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202043,45103,14279,30824,368796,31.7,12,9.6,1,100,1669608,2701.41,22088.78,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,11400,682.79,33.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202043,35780,8758,27022,272324,24.5,7.899999999999999,7.1,1,100,1895693,1887.44,14365.41,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,10832,571.4,43.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202043,20059,2805,17254,172258,14,3.9000000000000004,4.2,1,100,1181776,1697.36,14576.2,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,6610,559.33,49.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202043,34144,5528,28616,301453,16.2,4.299999999999999,5.2,1,100,1553423,2197.98,19405.73,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,9554,615.02,38.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202043,19419,4134,15285,155158,21.3,6.600000000000001,5.9,1,100,1193069,1627.65,13004.95,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,6253,524.11,47.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202043,14695,2940,11755,110659,20,4.1,6.4,1,100,825745,1779.61,13401.11,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,3471,420.35,30.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202043,7965,1543,6422,49708,19.4,7.699999999999999,5.8,1,100,350986,2269.32,14162.39,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-43,2549,726.24,47.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202044,59244,21340,37904,428040,36,4.300000000000001,13.3,1,100,1669608,3548.38,25637.16,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-44,14141,846.97,31.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202044,45323,13001,32322,317647,28.7,4.199999999999999,10.2,1,100,1895693,2390.84,16756.25,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-44,9543,503.4,26.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202044,24527,4204,20323,196785,17.1,3.1000000000000014,5.8,1,100,1181776,2075.44,16651.63,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-44,4468,378.08,22.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202044,39357,7333,32024,340810,18.6,2.400000000000002,6.7,1,100,1553423,2533.57,21939.29,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-44,5213,335.59,15.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202044,24270,5656,18614,179428,23.3,2,8.2,1,100,1193069,2034.25,15039.2,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-44,4851,406.6,25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202044,15910,3668,12242,126569,23.1,3.1000000000000014,8.5,1,100,825745,1926.74,15327.86,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-44,1215,147.13,8.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
